idindikator;mes;god;IDModalitetRegZap;nModalitetRegZap;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
240204IND01;00;2019;0;Registered employment - total;RS123;Južnobačka oblast;213413;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS123;Južnobačka oblast;170832;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS123;Južnobačka oblast;38163;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;03;Registered individual agricultural producers (farmers);RS123;Južnobačka oblast;4418;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;0;Registered employment - total;RS124;Severnobanatska oblast;36282;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS124;Severnobanatska oblast;28372;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS124;Severnobanatska oblast;5634;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;03;Registered individual agricultural producers (farmers);RS124;Severnobanatska oblast;2276;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;0;Registered employment - total;RS125;Severnobačka oblast;56414;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS125;Severnobačka oblast;46930;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS125;Severnobačka oblast;7412;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;03;Registered individual agricultural producers (farmers);RS125;Severnobačka oblast;2072;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;0;Registered employment - total;RS126;Srednjobanatska oblast;46835;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS126;Srednjobanatska oblast;37492;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS126;Srednjobanatska oblast;6837;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;03;Registered individual agricultural producers (farmers);RS126;Srednjobanatska oblast;2507;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;0;Registered employment - total;RS127;Sremska oblast;90082;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS127;Sremska oblast;70621;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS127;Sremska oblast;16174;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;03;Registered individual agricultural producers (farmers);RS127;Sremska oblast;3286;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;0;Registered employment - total;RS2;SRBIJA – JUG;880219;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS2;SRBIJA – JUG;639119;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS2;SRBIJA – JUG;192136;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;03;Registered individual agricultural producers (farmers);RS2;SRBIJA – JUG;48964;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;0;Registered employment - total;RS21;Region Šumadije i Zapadne Srbije;508059;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS21;Region Šumadije i Zapadne Srbije;359214;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS21;Region Šumadije i Zapadne Srbije;115086;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;03;Registered individual agricultural producers (farmers);RS21;Region Šumadije i Zapadne Srbije;33759;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;0;Registered employment - total;RS211;Zlatiborska oblast;72509;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS211;Zlatiborska oblast;51526;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS211;Zlatiborska oblast;18334;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;03;Registered individual agricultural producers (farmers);RS211;Zlatiborska oblast;2649;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;0;Registered employment - total;RS212;Kolubarska oblast;47111;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS212;Kolubarska oblast;32876;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS212;Kolubarska oblast;9224;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;03;Registered individual agricultural producers (farmers);RS212;Kolubarska oblast;5010;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;0;Registered employment - total;RS213;Mačvanska oblast;72709;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS213;Mačvanska oblast;48470;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS213;Mačvanska oblast;15126;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;03;Registered individual agricultural producers (farmers);RS213;Mačvanska oblast;9112;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;0;Registered employment - total;RS214;Moravička oblast;60986;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS214;Moravička oblast;44683;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS214;Moravička oblast;14406;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2019;03;Registered individual agricultural producers (farmers);RS214;Moravička oblast;1898;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
