idindikator;IDTer;nTer;mes;god;IDModalitetRegZap;nModalitetRegZap;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
24021304IND01;RS11;Beogradski region;K1;2020;0;Registered employment - total;749868;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K1;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");657825;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K1;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");89659;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K1;2020;03;Registered individual agricultural producers (farmers);2384;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K1;2020;0;Registered employment - total;557776;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K1;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");443405;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K1;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");94746;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K1;2020;03;Registered individual agricultural producers (farmers);19626;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K1;2020;0;Registered employment - total;879190;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K1;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");642414;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K1;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");189901;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K1;2020;03;Registered individual agricultural producers (farmers);46875;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K1;2020;0;Registered employment - total;507451;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K1;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");360974;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K1;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");114206;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K1;2020;03;Registered individual agricultural producers (farmers);32272;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K1;2020;0;Registered employment - total;371738;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K1;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");281440;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K1;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");75695;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K1;2020;03;Registered individual agricultural producers (farmers);14603;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K1;2020;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K1;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K1;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K1;2020;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K1;2021;0;Registered employment - total;2248200;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K1;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1797372;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K1;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");387836;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K1;2021;03;Registered individual agricultural producers (farmers);62992;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K1;2021;0;Registered employment - total;1344096;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K1;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1132353;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K1;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");191305;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K1;2021;03;Registered individual agricultural producers (farmers);20437;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K1;2021;0;Registered employment - total;774130;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K1;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");678925;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K1;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");92958;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K1;2021;03;Registered individual agricultural producers (farmers);2247;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K1;2021;0;Registered employment - total;569966;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K1;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");453429;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K1;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");98347;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K1;2021;03;Registered individual agricultural producers (farmers);18190;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K1;2021;0;Registered employment - total;904105;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K1;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");665019;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K1;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");196531;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K1;2021;03;Registered individual agricultural producers (farmers);42555;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K1;2021;0;Registered employment - total;518975;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K1;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");371134;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K1;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");118508;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K1;2021;03;Registered individual agricultural producers (farmers);29333;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K1;2021;0;Registered employment - total;385131;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K1;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");293885;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K1;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");78023;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K1;2021;03;Registered individual agricultural producers (farmers);13223;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K1;2021;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K1;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K1;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K1;2021;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K1;2022;0;Registered employment - total;2284286;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
