idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040403IND02;00;2019;70335;Bosilegrad;58719;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70343;Brus;57529;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70351;Bujanovac;56349;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70360;Valjevo;67371;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70378;Varvarin;54056;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70386;Velika Plana;66939;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70394;Veliko Gradište;58909;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70408;Vladimirci;57682;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70416;Vladičin Han;61660;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70424;Vlasotince;52182;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70432;Vranje;63739;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70459;Vrnjačka Banja;57764;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70467;Gadžin Han;51847;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70475;Golubac;58962;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70483;Gornji Milanovac;69190;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70491;Despotovac;66632;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70505;Dimitrovgrad;57544;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70513;Doljevac;55534;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70521;Žabari;55335;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70530;Žagubica;62499;RSD;RSD;SORS;Average gross earnings;A;Normal value
