idindikator;mes;god;IDKD08;nkd08;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040402IND02;00;2023;75;Veterinary activities;RS;REPUBLIC OF SERBIA;83559;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;75;Veterinary activities;RS;REPUBLIC OF SERBIA;73831;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;75;Veterinary activities;RS;REPUBLIC OF SERBIA;67372;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;75;Veterinary activities;RS;REPUBLIC OF SERBIA;63904;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;75;Veterinary activities;RS;REPUBLIC OF SERBIA;57835;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;75;Veterinary activities;RS;REPUBLIC OF SERBIA;53193;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;77;Rental and leasing activities;RS;REPUBLIC OF SERBIA;72231;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;77;Rental and leasing activities;RS;REPUBLIC OF SERBIA;81321;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;77;Rental and leasing activities;RS;REPUBLIC OF SERBIA;87998;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;77;Rental and leasing activities;RS;REPUBLIC OF SERBIA;92856;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;77;Rental and leasing activities;RS;REPUBLIC OF SERBIA;101854;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;77;Rental and leasing activities;RS;REPUBLIC OF SERBIA;112801;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;77;Rental and leasing activities;RS;REPUBLIC OF SERBIA;125386;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;77;Rental and leasing activities;RS;REPUBLIC OF SERBIA;141873;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;78;Employment activities;RS;REPUBLIC OF SERBIA;145413;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;78;Employment activities;RS;REPUBLIC OF SERBIA;126732;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;78;Employment activities;RS;REPUBLIC OF SERBIA;113568;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;78;Employment activities;RS;REPUBLIC OF SERBIA;102187;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;78;Employment activities;RS;REPUBLIC OF SERBIA;90134;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;78;Employment activities;RS;REPUBLIC OF SERBIA;78813;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;78;Employment activities;RS;REPUBLIC OF SERBIA;67729;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;78;Employment activities;RS;REPUBLIC OF SERBIA;61107;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;79;Travel agency, tour operator and other reservation service and related activities;RS;REPUBLIC OF SERBIA;47959;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;79;Travel agency, tour operator and other reservation service and related activities;RS;REPUBLIC OF SERBIA;53560;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;79;Travel agency, tour operator and other reservation service and related activities;RS;REPUBLIC OF SERBIA;49874;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;79;Travel agency, tour operator and other reservation service and related activities;RS;REPUBLIC OF SERBIA;54062;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;79;Travel agency, tour operator and other reservation service and related activities;RS;REPUBLIC OF SERBIA;65046;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;79;Travel agency, tour operator and other reservation service and related activities;RS;REPUBLIC OF SERBIA;76739;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;79;Travel agency, tour operator and other reservation service and related activities;RS;REPUBLIC OF SERBIA;92272;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;79;Travel agency, tour operator and other reservation service and related activities;RS;REPUBLIC OF SERBIA;107817;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;80;Security and investigation activities;RS;REPUBLIC OF SERBIA;109141;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;80;Security and investigation activities;RS;REPUBLIC OF SERBIA;90869;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;80;Security and investigation activities;RS;REPUBLIC OF SERBIA;79942;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;80;Security and investigation activities;RS;REPUBLIC OF SERBIA;71105;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;80;Security and investigation activities;RS;REPUBLIC OF SERBIA;64062;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;80;Security and investigation activities;RS;REPUBLIC OF SERBIA;59826;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;80;Security and investigation activities;RS;REPUBLIC OF SERBIA;52848;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;80;Security and investigation activities;RS;REPUBLIC OF SERBIA;47914;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;81;Services to buildings and landscape activities;RS;REPUBLIC OF SERBIA;48098;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;81;Services to buildings and landscape activities;RS;REPUBLIC OF SERBIA;51784;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;81;Services to buildings and landscape activities;RS;REPUBLIC OF SERBIA;57648;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;81;Services to buildings and landscape activities;RS;REPUBLIC OF SERBIA;62893;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;81;Services to buildings and landscape activities;RS;REPUBLIC OF SERBIA;68983;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;81;Services to buildings and landscape activities;RS;REPUBLIC OF SERBIA;79848;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;81;Services to buildings and landscape activities;RS;REPUBLIC OF SERBIA;93054;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;81;Services to buildings and landscape activities;RS;REPUBLIC OF SERBIA;107019;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;82;Office administrative, office support and other business support activities;RS;REPUBLIC OF SERBIA;191875;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;82;Office administrative, office support and other business support activities;RS;REPUBLIC OF SERBIA;175321;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;82;Office administrative, office support and other business support activities;RS;REPUBLIC OF SERBIA;149097;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;82;Office administrative, office support and other business support activities;RS;REPUBLIC OF SERBIA;132013;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;82;Office administrative, office support and other business support activities;RS;REPUBLIC OF SERBIA;115428;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;82;Office administrative, office support and other business support activities;RS;REPUBLIC OF SERBIA;105049;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;82;Office administrative, office support and other business support activities;RS;REPUBLIC OF SERBIA;95825;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;82;Office administrative, office support and other business support activities;RS;REPUBLIC OF SERBIA;84122;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;84;"Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;80946;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;84;"Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;90164;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;84;"Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;97527;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;84;"Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;104348;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;84;"Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;113443;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;84;"Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;130878;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;84;"Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;147789;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;84;"Public administration and defence; compulsory social security";RS;REPUBLIC OF SERBIA;164556;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;85;Education;RS;REPUBLIC OF SERBIA;143363;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;85;Education;RS;REPUBLIC OF SERBIA;125430;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;85;Education;RS;REPUBLIC OF SERBIA;107775;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;85;Education;RS;REPUBLIC OF SERBIA;94521;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;85;Education;RS;REPUBLIC OF SERBIA;87982;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;85;Education;RS;REPUBLIC OF SERBIA;84169;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;85;Education;RS;REPUBLIC OF SERBIA;78563;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;85;Education;RS;REPUBLIC OF SERBIA;71935;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;86;Human health activities;RS;REPUBLIC OF SERBIA;72095;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;86;Human health activities;RS;REPUBLIC OF SERBIA;80983;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;86;Human health activities;RS;REPUBLIC OF SERBIA;96641;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;86;Human health activities;RS;REPUBLIC OF SERBIA;109335;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;86;Human health activities;RS;REPUBLIC OF SERBIA;115532;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;86;Human health activities;RS;REPUBLIC OF SERBIA;128193;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;86;Human health activities;RS;REPUBLIC OF SERBIA;145577;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;86;Human health activities;RS;REPUBLIC OF SERBIA;160281;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;87;Residential care activities;RS;REPUBLIC OF SERBIA;108812;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;87;Residential care activities;RS;REPUBLIC OF SERBIA;96477;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;87;Residential care activities;RS;REPUBLIC OF SERBIA;84246;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;87;Residential care activities;RS;REPUBLIC OF SERBIA;74204;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;87;Residential care activities;RS;REPUBLIC OF SERBIA;68395;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;87;Residential care activities;RS;REPUBLIC OF SERBIA;63362;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;87;Residential care activities;RS;REPUBLIC OF SERBIA;54974;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;87;Residential care activities;RS;REPUBLIC OF SERBIA;51177;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;88;Social work activities without accommodation;RS;REPUBLIC OF SERBIA;58358;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;88;Social work activities without accommodation;RS;REPUBLIC OF SERBIA;64064;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;88;Social work activities without accommodation;RS;REPUBLIC OF SERBIA;69594;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;88;Social work activities without accommodation;RS;REPUBLIC OF SERBIA;72788;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;88;Social work activities without accommodation;RS;REPUBLIC OF SERBIA;78405;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;88;Social work activities without accommodation;RS;REPUBLIC OF SERBIA;90403;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;88;Social work activities without accommodation;RS;REPUBLIC OF SERBIA;104752;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;88;Social work activities without accommodation;RS;REPUBLIC OF SERBIA;120150;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;90;Creative, arts and entertainment activities;RS;REPUBLIC OF SERBIA;116428;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;90;Creative, arts and entertainment activities;RS;REPUBLIC OF SERBIA;105387;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;90;Creative, arts and entertainment activities;RS;REPUBLIC OF SERBIA;94504;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;90;Creative, arts and entertainment activities;RS;REPUBLIC OF SERBIA;83900;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;90;Creative, arts and entertainment activities;RS;REPUBLIC OF SERBIA;76425;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;90;Creative, arts and entertainment activities;RS;REPUBLIC OF SERBIA;72110;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;90;Creative, arts and entertainment activities;RS;REPUBLIC OF SERBIA;67433;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;90;Creative, arts and entertainment activities;RS;REPUBLIC OF SERBIA;61521;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;91;Libraries, archives, museums and other cultural activities;RS;REPUBLIC OF SERBIA;62313;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;91;Libraries, archives, museums and other cultural activities;RS;REPUBLIC OF SERBIA;68817;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;91;Libraries, archives, museums and other cultural activities;RS;REPUBLIC OF SERBIA;74672;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;91;Libraries, archives, museums and other cultural activities;RS;REPUBLIC OF SERBIA;78795;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;91;Libraries, archives, museums and other cultural activities;RS;REPUBLIC OF SERBIA;85127;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;91;Libraries, archives, museums and other cultural activities;RS;REPUBLIC OF SERBIA;96010;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;91;Libraries, archives, museums and other cultural activities;RS;REPUBLIC OF SERBIA;107664;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;91;Libraries, archives, museums and other cultural activities;RS;REPUBLIC OF SERBIA;119533;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;92;Gambling and betting activities;RS;REPUBLIC OF SERBIA;143819;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;92;Gambling and betting activities;RS;REPUBLIC OF SERBIA;122989;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;92;Gambling and betting activities;RS;REPUBLIC OF SERBIA;106697;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;92;Gambling and betting activities;RS;REPUBLIC OF SERBIA;90104;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;92;Gambling and betting activities;RS;REPUBLIC OF SERBIA;74378;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;92;Gambling and betting activities;RS;REPUBLIC OF SERBIA;64308;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;92;Gambling and betting activities;RS;REPUBLIC OF SERBIA;62061;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;92;Gambling and betting activities;RS;REPUBLIC OF SERBIA;54626;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;93;Sports activities and amusement and recreation activities;RS;REPUBLIC OF SERBIA;52921;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;93;Sports activities and amusement and recreation activities;RS;REPUBLIC OF SERBIA;57260;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;93;Sports activities and amusement and recreation activities;RS;REPUBLIC OF SERBIA;61360;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;93;Sports activities and amusement and recreation activities;RS;REPUBLIC OF SERBIA;67096;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;93;Sports activities and amusement and recreation activities;RS;REPUBLIC OF SERBIA;75597;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;93;Sports activities and amusement and recreation activities;RS;REPUBLIC OF SERBIA;85122;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;93;Sports activities and amusement and recreation activities;RS;REPUBLIC OF SERBIA;98431;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;93;Sports activities and amusement and recreation activities;RS;REPUBLIC OF SERBIA;111202;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;94;Activities of membership organisations;RS;REPUBLIC OF SERBIA;139457;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;94;Activities of membership organisations;RS;REPUBLIC OF SERBIA;125688;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;94;Activities of membership organisations;RS;REPUBLIC OF SERBIA;111520;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;94;Activities of membership organisations;RS;REPUBLIC OF SERBIA;97791;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;94;Activities of membership organisations;RS;REPUBLIC OF SERBIA;88868;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;94;Activities of membership organisations;RS;REPUBLIC OF SERBIA;83134;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;94;Activities of membership organisations;RS;REPUBLIC OF SERBIA;77559;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;94;Activities of membership organisations;RS;REPUBLIC OF SERBIA;72093;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;95;Repair of computers and personal and household goods;RS;REPUBLIC OF SERBIA;42885;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;95;Repair of computers and personal and household goods;RS;REPUBLIC OF SERBIA;45561;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;95;Repair of computers and personal and household goods;RS;REPUBLIC OF SERBIA;52825;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;95;Repair of computers and personal and household goods;RS;REPUBLIC OF SERBIA;57583;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;95;Repair of computers and personal and household goods;RS;REPUBLIC OF SERBIA;66324;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;95;Repair of computers and personal and household goods;RS;REPUBLIC OF SERBIA;73727;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;95;Repair of computers and personal and household goods;RS;REPUBLIC OF SERBIA;84277;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;95;Repair of computers and personal and household goods;RS;REPUBLIC OF SERBIA;93469;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;96;Other personal service activities;RS;REPUBLIC OF SERBIA;85835;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;96;Other personal service activities;RS;REPUBLIC OF SERBIA;74771;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;96;Other personal service activities;RS;REPUBLIC OF SERBIA;65213;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;96;Other personal service activities;RS;REPUBLIC OF SERBIA;57781;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;96;Other personal service activities;RS;REPUBLIC OF SERBIA;52300;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;96;Other personal service activities;RS;REPUBLIC OF SERBIA;49139;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;96;Other personal service activities;RS;REPUBLIC OF SERBIA;44787;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;96;Other personal service activities;RS;REPUBLIC OF SERBIA;41762;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;A;A - Agriculture, forestry and fishing;RS;REPUBLIC OF SERBIA;59111;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;A;A - Agriculture, forestry and fishing;RS;REPUBLIC OF SERBIA;65380;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;A;A - Agriculture, forestry and fishing;RS;REPUBLIC OF SERBIA;72174;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;A;A - Agriculture, forestry and fishing;RS;REPUBLIC OF SERBIA;77107;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;A;A - Agriculture, forestry and fishing;RS;REPUBLIC OF SERBIA;85127;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;A;A - Agriculture, forestry and fishing;RS;REPUBLIC OF SERBIA;96159;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;A;A - Agriculture, forestry and fishing;RS;REPUBLIC OF SERBIA;107731;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;A;A - Agriculture, forestry and fishing;RS;REPUBLIC OF SERBIA;120117;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;B;B - Mining and quarrying;RS;REPUBLIC OF SERBIA;195407;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;B;B - Mining and quarrying;RS;REPUBLIC OF SERBIA;179551;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;B;B - Mining and quarrying;RS;REPUBLIC OF SERBIA;163050;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;B;B - Mining and quarrying;RS;REPUBLIC OF SERBIA;144269;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;B;B - Mining and quarrying;RS;REPUBLIC OF SERBIA;135475;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;B;B - Mining and quarrying;RS;REPUBLIC OF SERBIA;126362;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;B;B - Mining and quarrying;RS;REPUBLIC OF SERBIA;121870;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;B;B - Mining and quarrying;RS;REPUBLIC OF SERBIA;107378;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;C;C - Manufacturing;RS;REPUBLIC OF SERBIA;62490;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;C;C - Manufacturing;RS;REPUBLIC OF SERBIA;68188;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;C;C - Manufacturing;RS;REPUBLIC OF SERBIA;72788;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;C;C - Manufacturing;RS;REPUBLIC OF SERBIA;78854;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;C;C - Manufacturing;RS;REPUBLIC OF SERBIA;88994;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;C;C - Manufacturing;RS;REPUBLIC OF SERBIA;102638;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;C;C - Manufacturing;RS;REPUBLIC OF SERBIA;119147;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;C;C - Manufacturing;RS;REPUBLIC OF SERBIA;135630;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2025;D;D - Electricity, gas, steam and air conditioning supply;RS;REPUBLIC OF SERBIA;184837;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2024;D;D - Electricity, gas, steam and air conditioning supply;RS;REPUBLIC OF SERBIA;167460;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2023;D;D - Electricity, gas, steam and air conditioning supply;RS;REPUBLIC OF SERBIA;153451;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2022;D;D - Electricity, gas, steam and air conditioning supply;RS;REPUBLIC OF SERBIA;140673;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2021;D;D - Electricity, gas, steam and air conditioning supply;RS;REPUBLIC OF SERBIA;136112;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;D;D - Electricity, gas, steam and air conditioning supply;RS;REPUBLIC OF SERBIA;136680;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;D;D - Electricity, gas, steam and air conditioning supply;RS;REPUBLIC OF SERBIA;126206;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;D;D - Electricity, gas, steam and air conditioning supply;RS;REPUBLIC OF SERBIA;112862;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2018;E;"E - Water supply; sewerage, waste management and remediation activities";RS;REPUBLIC OF SERBIA;60539;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2019;E;"E - Water supply; sewerage, waste management and remediation activities";RS;REPUBLIC OF SERBIA;65333;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040402IND02;00;2020;E;"E - Water supply; sewerage, waste management and remediation activities";RS;REPUBLIC OF SERBIA;75388;RSD;RSD;SORS;Average gross earnings;A;Normal value
