municipality_code,municipality_name,year,quarter,earnings_type,territory_level,territory_level_order,parent_territory_code,parent_territory_name,country_code,country_name,macro_region_code,macro_region_name,statistical_region_code,statistical_region_name,administrative_district_code,administrative_district_name,local_unit_type,city_group_code,city_group_name,quarterly_avg_value_rsd,months_in_quarter,is_complete_quarter,month_list,min_month_value_rsd,max_month_value_rsd
70025,Aleksinac,2021,Q4,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,76198.67,3,True,"10,11,12",71580,82656
70025,Aleksinac,2021,Q4,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,55239,3,True,"10,11,12",51930,59890
70025,Aleksinac,2022,Q1,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,78380,3,True,"01,02,03",77208,80386
70025,Aleksinac,2022,Q1,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,56773.33,3,True,"01,02,03",55920,58180
70025,Aleksinac,2022,Q2,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,80672.67,3,True,"04,05,06",79468,81769
70025,Aleksinac,2022,Q2,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,58402.33,3,True,"04,05,06",57621,59153
70025,Aleksinac,2022,Q3,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,81033,3,True,"07,08,09",78460,82642
70025,Aleksinac,2022,Q3,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,58653.67,3,True,"07,08,09",56820,59840
70025,Aleksinac,2022,Q4,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,86083,3,True,"10,11,12",82571,91382
70025,Aleksinac,2022,Q4,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,62269.67,3,True,"10,11,12",59757,66086
70025,Aleksinac,2023,Q1,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,92095.67,3,True,"01,02,03",90975,93730
70025,Aleksinac,2023,Q1,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,66620.67,3,True,"01,02,03",65823,67757
70025,Aleksinac,2023,Q2,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,94382.67,3,True,"04,05,06",92435,96690
70025,Aleksinac,2023,Q2,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,68268.33,3,True,"04,05,06",66950,69892
70025,Aleksinac,2023,Q3,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,92104,3,True,"07,08,09",90176,93741
70025,Aleksinac,2023,Q3,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,66608.67,3,True,"07,08,09",65251,67770
70025,Aleksinac,2023,Q4,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,96151,3,True,"10,11,12",92716,101491
70025,Aleksinac,2023,Q4,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,69619,3,True,"10,11,12",67068,73547
70025,Aleksinac,2024,Q1,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,104114.33,3,True,"01,02,03",102192,105082
70025,Aleksinac,2024,Q1,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,75341.67,3,True,"01,02,03",73965,76042
70025,Aleksinac,2024,Q2,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,105927,3,True,"04,05,06",103513,109086
70025,Aleksinac,2024,Q2,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,76641.67,3,True,"04,05,06",74903,78958
70025,Aleksinac,2024,Q3,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,106188.33,3,True,"07,08,09",104927,106841
70025,Aleksinac,2024,Q3,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,76793,3,True,"07,08,09",75897,77292
70025,Aleksinac,2024,Q4,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,109591,3,True,"10,11,12",105745,115011
70025,Aleksinac,2024,Q4,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,79363.33,3,True,"10,11,12",76556,83345
70025,Aleksinac,2025,Q1,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,115310.67,3,True,"01,02,03",112809,116663
70025,Aleksinac,2025,Q1,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,83497,3,True,"01,02,03",81739,84467
70025,Aleksinac,2025,Q2,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,118309.67,3,True,"04,05,06",117084,119743
70025,Aleksinac,2025,Q2,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,85599,3,True,"04,05,06",84719,86600
70025,Aleksinac,2025,Q3,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,117936.33,3,True,"07,08,09",115628,119183
70025,Aleksinac,2025,Q3,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,85297,3,True,"07,08,09",83668,86176
70025,Aleksinac,2025,Q4,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,126008,3,True,"10,11,12",120211,134940
70025,Aleksinac,2025,Q4,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,91271,3,True,"10,11,12",87019,98040
70025,Aleksinac,2026,Q1,gross,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,129909.5,2,False,"01,02",129128,130691
70025,Aleksinac,2026,Q1,net,local_unit,5,RS225,Nišavska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS225,Nišavska oblast,municipality,,,94262,2,False,"01,02",93718,94806
70033,Aranđelovac,2018,Q1,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,61372,3,True,"01,02,03",59249,62617
70033,Aranđelovac,2018,Q1,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,44442,3,True,"01,02,03",42910,45289
70033,Aranđelovac,2018,Q2,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,62019,3,True,"04,05,06",60322,63219
70033,Aranđelovac,2018,Q2,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,44878.67,3,True,"04,05,06",43688,45727
70033,Aranđelovac,2018,Q3,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,60989.33,3,True,"07,08,09",59214,62382
70033,Aranđelovac,2018,Q3,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,44143.33,3,True,"07,08,09",42900,45109
70033,Aranđelovac,2018,Q4,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,62480,3,True,"10,11,12",62126,62781
70033,Aranđelovac,2018,Q4,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,45218.67,3,True,"10,11,12",44965,45420
70033,Aranđelovac,2019,Q1,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,65715.67,3,True,"01,02,03",64091,66817
70033,Aranđelovac,2019,Q1,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,47539.67,3,True,"01,02,03",46368,48261
70033,Aranđelovac,2019,Q2,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,67095.33,3,True,"04,05,06",64430,69337
70033,Aranđelovac,2019,Q2,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,48468,3,True,"04,05,06",46592,50033
70033,Aranđelovac,2019,Q3,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,66657.33,3,True,"07,08,09",65092,67784
70033,Aranđelovac,2019,Q3,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,48154,3,True,"07,08,09",47069,48936
70033,Aranđelovac,2019,Q4,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,68699.33,3,True,"10,11,12",67485,71099
70033,Aranđelovac,2019,Q4,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,49691,3,True,"10,11,12",48737,51571
70033,Aranđelovac,2020,Q1,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,71783,3,True,"01,02,03",69968,73734
70033,Aranđelovac,2020,Q1,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,51875,3,True,"01,02,03",50581,53197
70033,Aranđelovac,2020,Q2,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,72505,3,True,"04,05,06",71819,73401
70033,Aranđelovac,2020,Q2,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,52338,3,True,"04,05,06",51848,52947
70033,Aranđelovac,2020,Q3,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,72561.33,3,True,"07,08,09",71436,73755
70033,Aranđelovac,2020,Q3,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,52396,3,True,"07,08,09",51592,53249
70033,Aranđelovac,2020,Q4,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,74527.67,3,True,"10,11,12",72924,76908
70033,Aranđelovac,2020,Q4,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,53905.33,3,True,"10,11,12",52684,55713
70033,Aranđelovac,2021,Q1,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,77405.33,3,True,"01,02,03",76184,78873
70033,Aranđelovac,2021,Q1,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,56109.33,3,True,"01,02,03",55200,57204
70033,Aranđelovac,2021,Q2,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,78765,3,True,"04,05,06",78064,80076
70033,Aranđelovac,2021,Q2,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,56977.67,3,True,"04,05,06",56472,57894
70033,Aranđelovac,2021,Q3,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,79342,3,True,"07,08,09",79058,79568
70033,Aranđelovac,2021,Q3,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,57411.67,3,True,"07,08,09",57236,57546
70033,Aranđelovac,2021,Q4,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,82428,3,True,"10,11,12",79054,86451
70033,Aranđelovac,2021,Q4,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,59650.33,3,True,"10,11,12",57189,62639
70033,Aranđelovac,2022,Q1,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,86303.33,3,True,"01,02,03",84481,88624
70033,Aranđelovac,2022,Q1,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,62402.33,3,True,"01,02,03",61100,64076
70033,Aranđelovac,2022,Q2,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,87839,3,True,"04,05,06",87270,88769
70033,Aranđelovac,2022,Q2,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,63435.33,3,True,"04,05,06",63031,64087
70033,Aranđelovac,2022,Q3,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,88845.33,3,True,"07,08,09",87403,89966
70033,Aranđelovac,2022,Q3,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,64178,3,True,"07,08,09",63139,64956
70033,Aranđelovac,2022,Q4,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,92747.33,3,True,"10,11,12",89443,96531
70033,Aranđelovac,2022,Q4,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,67113.67,3,True,"10,11,12",64593,70053
70033,Aranđelovac,2023,Q1,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,97756.67,3,True,"01,02,03",95339,100155
70033,Aranđelovac,2023,Q1,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,70724.67,3,True,"01,02,03",68965,72582
70033,Aranđelovac,2023,Q2,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,100455.67,3,True,"04,05,06",98895,102309
70033,Aranđelovac,2023,Q2,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,72612,3,True,"04,05,06",71466,73957
70033,Aranđelovac,2023,Q3,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,100551.33,3,True,"07,08,09",98942,102600
70033,Aranđelovac,2023,Q3,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,72690.67,3,True,"07,08,09",71531,74193
70033,Aranđelovac,2023,Q4,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,106137,3,True,"10,11,12",103083,108450
70033,Aranđelovac,2023,Q4,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,76969.67,3,True,"10,11,12",74606,78517
70033,Aranđelovac,2024,Q1,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,113073,3,True,"01,02,03",111862,113709
70033,Aranđelovac,2024,Q1,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,81843.33,3,True,"01,02,03",80959,82372
70033,Aranđelovac,2024,Q2,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,115922.33,3,True,"04,05,06",112497,121232
70033,Aranđelovac,2024,Q2,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,83822.33,3,True,"04,05,06",81351,87587
70033,Aranđelovac,2024,Q3,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,115265.33,3,True,"07,08,09",114383,116226
70033,Aranđelovac,2024,Q3,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,83285.33,3,True,"07,08,09",82672,83959
70033,Aranđelovac,2024,Q4,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,120038.67,3,True,"10,11,12",117453,122934
70033,Aranđelovac,2024,Q4,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,86996.67,3,True,"10,11,12",84878,89248
70033,Aranđelovac,2025,Q1,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,124938,3,True,"01,02,03",121916,127012
70033,Aranđelovac,2025,Q1,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,90394.33,3,True,"01,02,03",88225,91808
70033,Aranđelovac,2025,Q2,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,127436.33,3,True,"04,05,06",125083,128783
70033,Aranđelovac,2025,Q2,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,92133.33,3,True,"04,05,06",90443,93135
70033,Aranđelovac,2025,Q3,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,128296.33,3,True,"07,08,09",126513,129436
70033,Aranđelovac,2025,Q3,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,92733.33,3,True,"07,08,09",91465,93514
70033,Aranđelovac,2025,Q4,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,135752.67,3,True,"10,11,12",132076,141479
70033,Aranđelovac,2025,Q4,net,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,98311,3,True,"10,11,12",95535,102755
70033,Aranđelovac,2026,Q1,gross,local_unit,5,RS218,Šumadijska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS218,Šumadijska oblast,municipality,,,138884,2,False,"01,02",137520,140248
